"tollgate_id","time_window","direction","volume_vehicle_model1","start_month","start_day","start_hour","start_minute"
"3","[2016-10-06 17:40:00,2016-10-06 18:00:00)","1","11","10","6","17","40"
"1","[2016-10-06 17:40:00,2016-10-06 18:00:00)","0","13","10","6","17","40"
"1","[2016-10-06 17:40:00,2016-10-06 18:00:00)","1","13","10","6","17","40"
"2","[2016-10-06 17:40:00,2016-10-06 18:00:00)","0","10","10","6","17","40"
"2","[2016-10-06 18:00:00,2016-10-06 18:20:00)","0","13","10","6","18","0"
"1","[2016-10-06 18:00:00,2016-10-06 18:20:00)","0","12","10","6","18","0"
"1","[2016-10-06 18:00:00,2016-10-06 18:20:00)","1","8","10","6","18","0"
"3","[2016-10-06 18:00:00,2016-10-06 18:20:00)","0","12","10","6","18","0"
"3","[2016-10-06 18:00:00,2016-10-06 18:20:00)","1","6","10","6","18","0"
"1","[2016-10-06 18:20:00,2016-10-06 18:40:00)","0","8","10","6","18","20"
"1","[2016-10-06 18:20:00,2016-10-06 18:40:00)","1","8","10","6","18","20"
"3","[2016-10-06 18:20:00,2016-10-06 18:40:00)","0","11","10","6","18","20"
"3","[2016-10-06 18:20:00,2016-10-06 18:40:00)","1","9","10","6","18","20"
"2","[2016-10-06 18:20:00,2016-10-06 18:40:00)","0","4","10","6","18","20"
"2","[2016-10-06 18:40:00,2016-10-06 19:00:00)","0","8","10","6","18","40"
"3","[2016-10-06 18:40:00,2016-10-06 19:00:00)","0","17","10","6","18","40"
"3","[2016-10-06 18:40:00,2016-10-06 19:00:00)","1","1","10","6","18","40"
"1","[2016-10-06 18:40:00,2016-10-06 19:00:00)","0","8","10","6","18","40"
"1","[2016-10-06 18:40:00,2016-10-06 19:00:00)","1","8","10","6","18","40"
"1","[2016-10-06 19:00:00,2016-10-06 19:20:00)","0","14","10","6","19","0"
"1","[2016-10-06 19:00:00,2016-10-06 19:20:00)","1","1","10","6","19","0"
"3","[2016-10-06 19:00:00,2016-10-06 19:20:00)","0","11","10","6","19","0"
"3","[2016-10-06 19:00:00,2016-10-06 19:20:00)","1","7","10","6","19","0"
"2","[2016-10-06 19:00:00,2016-10-06 19:20:00)","0","11","10","6","19","0"
"3","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","17","10","6","19","20"
"3","[2016-10-06 19:20:00,2016-10-06 19:40:00)","1","3","10","6","19","20"
"1","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","7","10","6","19","20"
"1","[2016-10-06 19:20:00,2016-10-06 19:40:00)","1","9","10","6","19","20"
"2","[2016-10-06 19:20:00,2016-10-06 19:40:00)","0","8","10","6","19","20"
"2","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","12","10","6","19","40"
"3","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","21","10","6","19","40"
"3","[2016-10-06 19:40:00,2016-10-06 20:00:00)","1","7","10","6","19","40"
"1","[2016-10-06 19:40:00,2016-10-06 20:00:00)","0","9","10","6","19","40"
"1","[2016-10-06 19:40:00,2016-10-06 20:00:00)","1","7","10","6","19","40"
"1","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","15","10","6","20","0"
"1","[2016-10-06 20:00:00,2016-10-06 20:20:00)","1","7","10","6","20","0"
"2","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","10","10","6","20","0"
"3","[2016-10-06 20:00:00,2016-10-06 20:20:00)","0","13","10","6","20","0"
"3","[2016-10-06 20:00:00,2016-10-06 20:20:00)","1","6","10","6","20","0"
"3","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","15","10","6","20","20"
"3","[2016-10-06 20:20:00,2016-10-06 20:40:00)","1","6","10","6","20","20"
"1","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","13","10","6","20","20"
"1","[2016-10-06 20:20:00,2016-10-06 20:40:00)","1","3","10","6","20","20"
"2","[2016-10-06 20:20:00,2016-10-06 20:40:00)","0","4","10","6","20","20"
"3","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","10","10","6","20","40"
"3","[2016-10-06 20:40:00,2016-10-06 21:00:00)","1","5","10","6","20","40"
"1","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","6","10","6","20","40"
"2","[2016-10-06 20:40:00,2016-10-06 21:00:00)","0","3","10","6","20","40"
"3","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","8","10","6","21","0"
"3","[2016-10-06 21:00:00,2016-10-06 21:20:00)","1","6","10","6","21","0"
"1","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","6","10","6","21","0"
"1","[2016-10-06 21:00:00,2016-10-06 21:20:00)","1","3","10","6","21","0"
"2","[2016-10-06 21:00:00,2016-10-06 21:20:00)","0","1","10","6","21","0"
"3","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","11","10","6","21","20"
"3","[2016-10-06 21:20:00,2016-10-06 21:40:00)","1","3","10","6","21","20"
"1","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","4","10","6","21","20"
"1","[2016-10-06 21:20:00,2016-10-06 21:40:00)","1","7","10","6","21","20"
"2","[2016-10-06 21:20:00,2016-10-06 21:40:00)","0","2","10","6","21","20"
"3","[2016-10-06 21:40:00,2016-10-06 22:00:00)","0","5","10","6","21","40"
"3","[2016-10-06 21:40:00,2016-10-06 22:00:00)","1","4","10","6","21","40"
"1","[2016-10-06 21:40:00,2016-10-06 22:00:00)","0","8","10","6","21","40"
"1","[2016-10-06 21:40:00,2016-10-06 22:00:00)","1","4","10","6","21","40"
"3","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","5","10","6","22","0"
"3","[2016-10-06 22:00:00,2016-10-06 22:20:00)","1","8","10","6","22","0"
"2","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","2","10","6","22","0"
"1","[2016-10-06 22:00:00,2016-10-06 22:20:00)","0","2","10","6","22","0"
"1","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","1","10","6","22","20"
"1","[2016-10-06 22:20:00,2016-10-06 22:40:00)","1","1","10","6","22","20"
"3","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","4","10","6","22","20"
"3","[2016-10-06 22:20:00,2016-10-06 22:40:00)","1","4","10","6","22","20"
"2","[2016-10-06 22:20:00,2016-10-06 22:40:00)","0","1","10","6","22","20"
"3","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","6","10","6","22","40"
"3","[2016-10-06 22:40:00,2016-10-06 23:00:00)","1","3","10","6","22","40"
"2","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","1","10","6","22","40"
"1","[2016-10-06 22:40:00,2016-10-06 23:00:00)","0","1","10","6","22","40"
"1","[2016-10-06 22:40:00,2016-10-06 23:00:00)","1","1","10","6","22","40"
"3","[2016-10-06 23:00:00,2016-10-06 23:20:00)","0","2","10","6","23","0"
"3","[2016-10-06 23:00:00,2016-10-06 23:20:00)","1","4","10","6","23","0"
"2","[2016-10-06 23:00:00,2016-10-06 23:20:00)","0","1","10","6","23","0"
"1","[2016-10-06 23:00:00,2016-10-06 23:20:00)","1","3","10","6","23","0"
"3","[2016-10-06 23:20:00,2016-10-06 23:40:00)","0","3","10","6","23","20"
"3","[2016-10-06 23:20:00,2016-10-06 23:40:00)","1","5","10","6","23","20"
"1","[2016-10-06 23:20:00,2016-10-06 23:40:00)","0","1","10","6","23","20"
"1","[2016-10-06 23:20:00,2016-10-06 23:40:00)","1","3","10","6","23","20"
"3","[2016-10-06 23:40:00,2016-10-07 00:00:00)","0","3","10","6","23","40"
"3","[2016-10-06 23:40:00,2016-10-07 00:00:00)","1","4","10","6","23","40"
"1","[2016-10-06 23:40:00,2016-10-07 00:00:00)","0","1","10","6","23","40"
"1","[2016-10-06 23:40:00,2016-10-07 00:00:00)","1","1","10","6","23","40"
"3","[2016-10-07 00:00:00,2016-10-07 00:20:00)","0","3","10","7","0","0"
"3","[2016-10-07 00:00:00,2016-10-07 00:20:00)","1","30","10","7","0","0"
"1","[2016-10-07 00:00:00,2016-10-07 00:20:00)","0","1","10","7","0","0"
"1","[2016-10-07 00:00:00,2016-10-07 00:20:00)","1","13","10","7","0","0"
"3","[2016-10-07 00:20:00,2016-10-07 00:40:00)","0","9","10","7","0","20"
"3","[2016-10-07 00:20:00,2016-10-07 00:40:00)","1","35","10","7","0","20"
"1","[2016-10-07 00:20:00,2016-10-07 00:40:00)","0","1","10","7","0","20"
"1","[2016-10-07 00:20:00,2016-10-07 00:40:00)","1","10","10","7","0","20"
"3","[2016-10-07 00:40:00,2016-10-07 01:00:00)","0","9","10","7","0","40"
"3","[2016-10-07 00:40:00,2016-10-07 01:00:00)","1","17","10","7","0","40"
"1","[2016-10-07 00:40:00,2016-10-07 01:00:00)","0","1","10","7","0","40"
"1","[2016-10-07 00:40:00,2016-10-07 01:00:00)","1","9","10","7","0","40"
"1","[2016-10-07 01:00:00,2016-10-07 01:20:00)","0","2","10","7","1","0"
"3","[2016-10-07 01:00:00,2016-10-07 01:20:00)","0","9","10","7","1","0"
"3","[2016-10-07 01:00:00,2016-10-07 01:20:00)","1","4","10","7","1","0"
"1","[2016-10-07 01:20:00,2016-10-07 01:40:00)","0","1","10","7","1","20"
"1","[2016-10-07 01:20:00,2016-10-07 01:40:00)","1","2","10","7","1","20"
"3","[2016-10-07 01:20:00,2016-10-07 01:40:00)","0","11","10","7","1","20"
"3","[2016-10-07 01:20:00,2016-10-07 01:40:00)","1","1","10","7","1","20"
"3","[2016-10-07 01:40:00,2016-10-07 02:00:00)","0","6","10","7","1","40"
"3","[2016-10-07 01:40:00,2016-10-07 02:00:00)","1","1","10","7","1","40"
"1","[2016-10-07 01:40:00,2016-10-07 02:00:00)","1","2","10","7","1","40"
"3","[2016-10-07 02:00:00,2016-10-07 02:20:00)","0","2","10","7","2","0"
"3","[2016-10-07 02:00:00,2016-10-07 02:20:00)","1","2","10","7","2","0"
"1","[2016-10-07 02:00:00,2016-10-07 02:20:00)","1","2","10","7","2","0"
"3","[2016-10-07 02:20:00,2016-10-07 02:40:00)","0","5","10","7","2","20"
"1","[2016-10-07 02:20:00,2016-10-07 02:40:00)","1","4","10","7","2","20"
"3","[2016-10-07 02:40:00,2016-10-07 03:00:00)","0","6","10","7","2","40"
"1","[2016-10-07 02:40:00,2016-10-07 03:00:00)","0","1","10","7","2","40"
"1","[2016-10-07 02:40:00,2016-10-07 03:00:00)","1","3","10","7","2","40"
"3","[2016-10-07 03:00:00,2016-10-07 03:20:00)","0","4","10","7","3","0"
"3","[2016-10-07 03:00:00,2016-10-07 03:20:00)","1","1","10","7","3","0"
"1","[2016-10-07 03:00:00,2016-10-07 03:20:00)","1","3","10","7","3","0"
"1","[2016-10-07 03:20:00,2016-10-07 03:40:00)","0","1","10","7","3","20"
"1","[2016-10-07 03:20:00,2016-10-07 03:40:00)","1","7","10","7","3","20"
"3","[2016-10-07 03:20:00,2016-10-07 03:40:00)","0","3","10","7","3","20"
"3","[2016-10-07 03:40:00,2016-10-07 04:00:00)","0","3","10","7","3","40"
"3","[2016-10-07 03:40:00,2016-10-07 04:00:00)","1","1","10","7","3","40"
"1","[2016-10-07 03:40:00,2016-10-07 04:00:00)","1","8","10","7","3","40"
"3","[2016-10-07 04:00:00,2016-10-07 04:20:00)","0","5","10","7","4","0"
"1","[2016-10-07 04:00:00,2016-10-07 04:20:00)","0","2","10","7","4","0"
"1","[2016-10-07 04:00:00,2016-10-07 04:20:00)","1","9","10","7","4","0"
"3","[2016-10-07 04:20:00,2016-10-07 04:40:00)","0","5","10","7","4","20"
"3","[2016-10-07 04:20:00,2016-10-07 04:40:00)","1","1","10","7","4","20"
"1","[2016-10-07 04:20:00,2016-10-07 04:40:00)","0","4","10","7","4","20"
"1","[2016-10-07 04:20:00,2016-10-07 04:40:00)","1","9","10","7","4","20"
"1","[2016-10-07 04:40:00,2016-10-07 05:00:00)","0","1","10","7","4","40"
"1","[2016-10-07 04:40:00,2016-10-07 05:00:00)","1","8","10","7","4","40"
"3","[2016-10-07 04:40:00,2016-10-07 05:00:00)","0","1","10","7","4","40"
"3","[2016-10-07 04:40:00,2016-10-07 05:00:00)","1","3","10","7","4","40"
"3","[2016-10-07 05:00:00,2016-10-07 05:20:00)","0","2","10","7","5","0"
"3","[2016-10-07 05:00:00,2016-10-07 05:20:00)","1","2","10","7","5","0"
"1","[2016-10-07 05:00:00,2016-10-07 05:20:00)","0","1","10","7","5","0"
"1","[2016-10-07 05:00:00,2016-10-07 05:20:00)","1","15","10","7","5","0"
"3","[2016-10-07 05:20:00,2016-10-07 05:40:00)","0","3","10","7","5","20"
"3","[2016-10-07 05:20:00,2016-10-07 05:40:00)","1","7","10","7","5","20"
"1","[2016-10-07 05:20:00,2016-10-07 05:40:00)","0","4","10","7","5","20"
"1","[2016-10-07 05:20:00,2016-10-07 05:40:00)","1","8","10","7","5","20"
"2","[2016-10-07 05:40:00,2016-10-07 06:00:00)","0","1","10","7","5","40"
"3","[2016-10-07 05:40:00,2016-10-07 06:00:00)","0","5","10","7","5","40"
"3","[2016-10-07 05:40:00,2016-10-07 06:00:00)","1","4","10","7","5","40"
"1","[2016-10-07 05:40:00,2016-10-07 06:00:00)","1","14","10","7","5","40"
"3","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","10","10","7","6","0"
"3","[2016-10-07 06:00:00,2016-10-07 06:20:00)","1","7","10","7","6","0"
"1","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","8","10","7","6","0"
"1","[2016-10-07 06:00:00,2016-10-07 06:20:00)","1","9","10","7","6","0"
"2","[2016-10-07 06:00:00,2016-10-07 06:20:00)","0","1","10","7","6","0"
"3","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","9","10","7","6","20"
"3","[2016-10-07 06:20:00,2016-10-07 06:40:00)","1","19","10","7","6","20"
"2","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","2","10","7","6","20"
"1","[2016-10-07 06:20:00,2016-10-07 06:40:00)","0","9","10","7","6","20"
"1","[2016-10-07 06:20:00,2016-10-07 06:40:00)","1","11","10","7","6","20"
"3","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","19","10","7","6","40"
"3","[2016-10-07 06:40:00,2016-10-07 07:00:00)","1","11","10","7","6","40"
"1","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","3","10","7","6","40"
"1","[2016-10-07 06:40:00,2016-10-07 07:00:00)","1","14","10","7","6","40"
"2","[2016-10-07 06:40:00,2016-10-07 07:00:00)","0","2","10","7","6","40"
"3","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","22","10","7","7","0"
"3","[2016-10-07 07:00:00,2016-10-07 07:20:00)","1","11","10","7","7","0"
"1","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","8","10","7","7","0"
"1","[2016-10-07 07:00:00,2016-10-07 07:20:00)","1","15","10","7","7","0"
"2","[2016-10-07 07:00:00,2016-10-07 07:20:00)","0","2","10","7","7","0"
"1","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","8","10","7","7","20"
"1","[2016-10-07 07:20:00,2016-10-07 07:40:00)","1","10","10","7","7","20"
"3","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","19","10","7","7","20"
"3","[2016-10-07 07:20:00,2016-10-07 07:40:00)","1","13","10","7","7","20"
"2","[2016-10-07 07:20:00,2016-10-07 07:40:00)","0","8","10","7","7","20"
"2","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","9","10","7","7","40"
"1","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","10","10","7","7","40"
"1","[2016-10-07 07:40:00,2016-10-07 08:00:00)","1","22","10","7","7","40"
"3","[2016-10-07 07:40:00,2016-10-07 08:00:00)","0","19","10","7","7","40"
"3","[2016-10-07 07:40:00,2016-10-07 08:00:00)","1","14","10","7","7","40"
"3","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","23","10","7","8","0"
"3","[2016-10-07 08:00:00,2016-10-07 08:20:00)","1","16","10","7","8","0"
"1","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","12","10","7","8","0"
"1","[2016-10-07 08:00:00,2016-10-07 08:20:00)","1","15","10","7","8","0"
"2","[2016-10-07 08:00:00,2016-10-07 08:20:00)","0","7","10","7","8","0"
"3","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","33","10","7","8","20"
"3","[2016-10-07 08:20:00,2016-10-07 08:40:00)","1","22","10","7","8","20"
"2","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","11","10","7","8","20"
"1","[2016-10-07 08:20:00,2016-10-07 08:40:00)","0","10","10","7","8","20"
"1","[2016-10-07 08:20:00,2016-10-07 08:40:00)","1","12","10","7","8","20"
"3","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","33","10","7","8","40"
"3","[2016-10-07 08:40:00,2016-10-07 09:00:00)","1","13","10","7","8","40"
"2","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","8","10","7","8","40"
"1","[2016-10-07 08:40:00,2016-10-07 09:00:00)","0","7","10","7","8","40"
"1","[2016-10-07 08:40:00,2016-10-07 09:00:00)","1","13","10","7","8","40"
"2","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","9","10","7","9","0"
"1","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","8","10","7","9","0"
"1","[2016-10-07 09:00:00,2016-10-07 09:20:00)","1","14","10","7","9","0"
"3","[2016-10-07 09:00:00,2016-10-07 09:20:00)","0","27","10","7","9","0"
"3","[2016-10-07 09:00:00,2016-10-07 09:20:00)","1","23","10","7","9","0"
"3","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","24","10","7","9","20"
"3","[2016-10-07 09:20:00,2016-10-07 09:40:00)","1","25","10","7","9","20"
"2","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","7","10","7","9","20"
"1","[2016-10-07 09:20:00,2016-10-07 09:40:00)","0","13","10","7","9","20"
"1","[2016-10-07 09:20:00,2016-10-07 09:40:00)","1","12","10","7","9","20"
"3","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","27","10","7","9","40"
"3","[2016-10-07 09:40:00,2016-10-07 10:00:00)","1","22","10","7","9","40"
"2","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","10","10","7","9","40"
"1","[2016-10-07 09:40:00,2016-10-07 10:00:00)","0","10","10","7","9","40"
"1","[2016-10-07 09:40:00,2016-10-07 10:00:00)","1","16","10","7","9","40"
"1","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","17","10","7","10","0"
"1","[2016-10-07 10:00:00,2016-10-07 10:20:00)","1","11","10","7","10","0"
"3","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","30","10","7","10","0"
"3","[2016-10-07 10:00:00,2016-10-07 10:20:00)","1","21","10","7","10","0"
"2","[2016-10-07 10:00:00,2016-10-07 10:20:00)","0","11","10","7","10","0"
"3","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","21","10","7","10","20"
"3","[2016-10-07 10:20:00,2016-10-07 10:40:00)","1","21","10","7","10","20"
"1","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","25","10","7","10","20"
"1","[2016-10-07 10:20:00,2016-10-07 10:40:00)","1","12","10","7","10","20"
"2","[2016-10-07 10:20:00,2016-10-07 10:40:00)","0","12","10","7","10","20"
"1","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","10","10","7","10","40"
"1","[2016-10-07 10:40:00,2016-10-07 11:00:00)","1","20","10","7","10","40"
"3","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","18","10","7","10","40"
"3","[2016-10-07 10:40:00,2016-10-07 11:00:00)","1","21","10","7","10","40"
"2","[2016-10-07 10:40:00,2016-10-07 11:00:00)","0","6","10","7","10","40"
"3","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","21","10","7","11","0"
"3","[2016-10-07 11:00:00,2016-10-07 11:20:00)","1","14","10","7","11","0"
"1","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","11","10","7","11","0"
"1","[2016-10-07 11:00:00,2016-10-07 11:20:00)","1","15","10","7","11","0"
"2","[2016-10-07 11:00:00,2016-10-07 11:20:00)","0","4","10","7","11","0"
"1","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","11","10","7","11","20"
"1","[2016-10-07 11:20:00,2016-10-07 11:40:00)","1","11","10","7","11","20"
"3","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","20","10","7","11","20"
"3","[2016-10-07 11:20:00,2016-10-07 11:40:00)","1","11","10","7","11","20"
"2","[2016-10-07 11:20:00,2016-10-07 11:40:00)","0","7","10","7","11","20"
"1","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","16","10","7","11","40"
"1","[2016-10-07 11:40:00,2016-10-07 12:00:00)","1","10","10","7","11","40"
"2","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","10","10","7","11","40"
"3","[2016-10-07 11:40:00,2016-10-07 12:00:00)","0","11","10","7","11","40"
"3","[2016-10-07 11:40:00,2016-10-07 12:00:00)","1","14","10","7","11","40"
"3","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","15","10","7","12","0"
"3","[2016-10-07 12:00:00,2016-10-07 12:20:00)","1","16","10","7","12","0"
"1","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","15","10","7","12","0"
"1","[2016-10-07 12:00:00,2016-10-07 12:20:00)","1","18","10","7","12","0"
"2","[2016-10-07 12:00:00,2016-10-07 12:20:00)","0","5","10","7","12","0"
"3","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","13","10","7","12","20"
"3","[2016-10-07 12:20:00,2016-10-07 12:40:00)","1","12","10","7","12","20"
"1","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","10","10","7","12","20"
"1","[2016-10-07 12:20:00,2016-10-07 12:40:00)","1","22","10","7","12","20"
"2","[2016-10-07 12:20:00,2016-10-07 12:40:00)","0","7","10","7","12","20"
"1","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","16","10","7","12","40"
"1","[2016-10-07 12:40:00,2016-10-07 13:00:00)","1","17","10","7","12","40"
"3","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","15","10","7","12","40"
"3","[2016-10-07 12:40:00,2016-10-07 13:00:00)","1","28","10","7","12","40"
"2","[2016-10-07 12:40:00,2016-10-07 13:00:00)","0","11","10","7","12","40"
"1","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","13","10","7","13","0"
"1","[2016-10-07 13:00:00,2016-10-07 13:20:00)","1","23","10","7","13","0"
"2","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","7","10","7","13","0"
"3","[2016-10-07 13:00:00,2016-10-07 13:20:00)","0","23","10","7","13","0"
"3","[2016-10-07 13:00:00,2016-10-07 13:20:00)","1","28","10","7","13","0"
"3","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","11","10","7","13","20"
"3","[2016-10-07 13:20:00,2016-10-07 13:40:00)","1","29","10","7","13","20"
"1","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","17","10","7","13","20"
"1","[2016-10-07 13:20:00,2016-10-07 13:40:00)","1","13","10","7","13","20"
"2","[2016-10-07 13:20:00,2016-10-07 13:40:00)","0","8","10","7","13","20"
"3","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","15","10","7","13","40"
"3","[2016-10-07 13:40:00,2016-10-07 14:00:00)","1","28","10","7","13","40"
"2","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","16","10","7","13","40"
"1","[2016-10-07 13:40:00,2016-10-07 14:00:00)","0","19","10","7","13","40"
"1","[2016-10-07 13:40:00,2016-10-07 14:00:00)","1","20","10","7","13","40"
"2","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","11","10","7","14","0"
"3","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","18","10","7","14","0"
"3","[2016-10-07 14:00:00,2016-10-07 14:20:00)","1","17","10","7","14","0"
"1","[2016-10-07 14:00:00,2016-10-07 14:20:00)","0","14","10","7","14","0"
"1","[2016-10-07 14:00:00,2016-10-07 14:20:00)","1","22","10","7","14","0"
"2","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","23","10","7","14","20"
"1","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","20","10","7","14","20"
"1","[2016-10-07 14:20:00,2016-10-07 14:40:00)","1","19","10","7","14","20"
"3","[2016-10-07 14:20:00,2016-10-07 14:40:00)","0","17","10","7","14","20"
"3","[2016-10-07 14:20:00,2016-10-07 14:40:00)","1","20","10","7","14","20"
"3","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","27","10","7","14","40"
"3","[2016-10-07 14:40:00,2016-10-07 15:00:00)","1","17","10","7","14","40"
"2","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","13","10","7","14","40"
"1","[2016-10-07 14:40:00,2016-10-07 15:00:00)","0","14","10","7","14","40"
"1","[2016-10-07 14:40:00,2016-10-07 15:00:00)","1","24","10","7","14","40"
